 ,Area,Min,Max,Median,Slice
875,50,13238,13503,13414,2915
876,50,13184,13492,13396,2916
877,50,13146,13490,13381,2917
878,50,13159,13500,13372,2918
879,50,13118,13483,13330,2919
880,50,13393,13561,13473,2920
881,50,13145,13536,13368,2921
882,50,13276,13528,13459,2922
883,50,13206,13529,13440,2923
884,50,13033,13515,13400,2924
885,50,13131,13478,13376,2925
886,50,13133,13473,13365,2926
887,50,13088,13490,13369,2927
888,50,13080,13447,13284,2928
889,50,13286,13490,13397,2929
890,50,13317,13526,13376,2930
891,50,13293,13504,13383,2931
892,50,13404,13562,13481,2933
893,50,13227,13460,13382,2935
894,50,13162,13478,13380,2936
895,50,13206,13507,13386,2937
896,50,13272,13424,13368,2938
897,50,13340,13474,13386,2984
898,50,13314,13458,13404,2985
899,50,13297,13548,13435,2986
900,50,13299,13536,13414,2987
901,50,13274,13521,13435,2988
902,50,13294,13505,13421,2989
903,50,13306,13524,13410,2990
904,50,13260,13526,13444,2991
905,50,13269,13505,13445,2992
906,50,13274,13526,13435,2993
907,50,13322,13527,13442,2994
908,50,13324,13516,13451,2995
909,50,13342,13529,13452,2996
910,50,13273,13507,13432,2997
911,50,13324,13530,13446,2998
912,50,13322,13498,13449,2999
913,50,13370,13537,13439,3000
914,50,13312,13474,13416,3001
915,50,13387,13500,13438,3002
916,50,13360,13488,13454,3003
917,50,13284,13476,13447,3004
918,50,13288,13455,13431,3005
919,50,13288,13457,13394,3006
920,50,13217,13483,13342,3007
921,50,13274,13434,13338,3008
922,50,13243,13417,13319,3009
923,50,13262,13484,13334,3010
924,50,13257,13457,13309,3011
925,50,13244,13431,13290,3012
926,50,13241,13430,13309,3013
927,50,13277,13455,13327,3014
928,50,13251,13409,13343,3015
929,50,13270,13419,13362,3016
930,50,13250,13430,13373,3017
931,50,13296,13433,13384,3018
932,50,13293,13447,13389,3019
933,50,13355,13450,13400,3020
934,50,13270,13448,13413,3021
935,50,13256,13445,13403,3022
936,50,13284,13516,13418,3023
937,50,13276,13500,13423,3024
938,50,13256,13528,13420,3025
939,50,13268,13507,13440,3026
940,50,13276,13503,13444,3027
941,50,13221,13488,13438,3028
942,50,13227,13510,13437,3029
943,50,13238,13492,13432,3030
944,50,13186,13498,13429,3031
945,50,13247,13540,13434,3032
946,50,13298,13560,13439,3033
947,50,13275,13537,13448,3034
948,50,13301,13526,13450,3035
949,50,13314,13528,13451,3036
950,50,13317,13519,13452,3037
951,50,13306,13520,13464,3038
952,50,13302,13518,13453,3039
953,50,13306,13521,13444,3040
954,50,13287,13510,13445,3041
955,50,13293,13509,13422,3042
956,50,13304,13495,13421,3043
957,50,13264,13510,13396,3044
958,50,13273,13465,13369,3045
959,50,13255,13454,13327,3046
960,50,13258,13444,13317,3047
961,50,13250,13445,13313,3048
962,50,13248,13454,13307,3049
963,50,13237,13424,13312,3050
964,50,13238,13421,13305,3051
965,50,13244,13417,13295,3052
966,50,13224,13422,13279,3053
967,50,13216,13401,13276,3054
968,50,13225,13404,13282,3055
969,50,13241,13411,13289,3056
970,50,13229,13416,13303,3057
971,50,13258,13426,13314,3058
972,50,13247,13447,13336,3059
973,50,13242,13412,13337,3060
974,50,13245,13422,13342,3061
975,50,13272,13432,13358,3062
976,50,13282,13429,13359,3063
977,50,13258,13413,13346,3064
978,50,13249,13411,13339,3065
979,50,13250,13379,13307,3066
980,50,13226,13385,13301,3067
981,50,13256,13377,13307,3068
982,50,13267,13407,13326,3069
983,50,13256,13408,13344,3070
984,50,13250,13429,13363,3071
985,50,13276,13445,13388,3072
986,50,13283,13458,13399,3073
987,50,13276,13471,13400,3074
988,50,13249,13469,13410,3075
989,50,13261,13461,13406,3076
990,50,13266,13486,13409,3077
991,50,13293,13507,13421,3078
992,50,13261,13489,13418,3079
993,50,13270,13536,13433,3080
994,50,13269,13511,13432,3081
995,50,13293,13501,13426,3082
996,50,13312,13505,13449,3083
997,50,13312,13503,13443,3084
998,50,13309,13519,13445,3085
999,50,13325,13531,13447,3086
1000,50,13323,13527,13447,3087
1001,50,13363,13530,13453,3088
1002,50,13302,13520,13446,3089
1003,50,13340,13524,13428,3090
1004,50,13351,13542,13429,3091
1005,50,13305,13556,13448,3092
1006,50,13336,13545,13435,3093
1007,50,13309,13538,13447,3094
1008,50,13311,13524,13451,3095
1009,50,13301,13526,13456,3096
1010,50,13316,13514,13441,3097
1011,50,13319,13517,13460,3098
1012,50,13301,13517,13459,3099
1013,50,13197,13517,13429,3100
1014,50,13245,13507,13448,3101
1015,50,13317,13531,13444,3102
1016,50,13320,13520,13440,3103
1017,50,13300,13500,13436,3104
1018,50,13299,13479,13431,3105
1019,50,13291,13497,13423,3106
1020,50,13263,13509,13430,3107
1021,50,13283,13498,13442,3108
1022,50,13274,13509,13448,3109
1023,50,13265,13503,13427,3110
1024,50,13301,13517,13436,3111
1025,50,13333,13515,13446,3112
1026,50,13324,13526,13442,3113
1027,50,13322,13543,13434,3114
1028,50,13272,13474,13422,3115
1029,50,13279,13458,13384,3116
1030,50,13249,13422,13349,3117
1031,50,13262,13416,13321,3118
1032,50,13259,13396,13315,3119
1033,50,13279,13389,13329,3120
1034,50,13259,13371,13321,3121
1035,50,13228,13345,13294,3122
1036,50,13240,13350,13294,3123
1037,50,13231,13337,13294,3124
1038,50,13233,13364,13306,3125
1039,50,13242,13350,13291,3126
1040,50,13234,13374,13290,3127
1041,50,13219,13384,13283,3128
1042,50,13206,13375,13260,3129
1043,50,13231,13361,13266,3130
1044,50,13226,13412,13287,3131
1045,50,13261,13387,13339,3132
1046,50,13274,13415,13354,3133
1047,50,13280,13432,13365,3134
1048,50,13292,13446,13375,3135
1049,50,13282,13435,13392,3136
1050,50,13252,13430,13394,3137
1051,50,13260,13432,13406,3138
1052,50,13254,13446,13416,3139
1053,50,13254,13463,13418,3140
1054,50,13262,13482,13419,3141
1055,50,13271,13477,13426,3142
1056,50,13273,13476,13431,3143
1057,50,13343,13482,13430,3144
1058,50,13307,13508,13447,3145
1059,50,13280,13520,13441,3146
1060,50,13292,13493,13434,3147
1061,50,13316,13481,13427,3148
1062,50,13334,13485,13431,3149
1063,50,13378,13478,13439,3150
1064,50,13307,13493,13425,3151
1065,50,13335,13494,13430,3152
1066,50,13330,13503,13430,3153
1067,50,13372,13507,13432,3154
1068,50,13313,13504,13434,3155
1069,50,13337,13505,13435,3156
1070,50,13276,13500,13443,3157
1071,50,13325,13495,13443,3158
1072,50,13358,13499,13445,3159
1073,50,13399,13493,13444,3160
1074,50,13356,13479,13436,3161
1075,50,13342,13489,13431,3162
1076,50,13345,13479,13436,3163
1077,50,13349,13468,13427,3164
1078,50,13272,13472,13383,3165
1079,50,13244,13449,13354,3166
1080,50,13247,13407,13345,3167
1081,50,13243,13373,13309,3168
1082,50,13243,13359,13306,3169
1083,50,13237,13344,13294,3170
1084,50,13254,13340,13306,3171
1085,50,13233,13342,13296,3172
1086,50,13218,13351,13292,3173
1087,50,13225,13341,13285,3174
1088,50,13227,13340,13285,3175
1089,50,13230,13347,13279,3176
1090,50,13247,13398,13303,3177
1091,50,13261,13405,13324,3178
1092,50,13260,13410,13345,3179
1093,50,13263,13441,13372,3180
1094,50,13277,13427,13384,3181
1095,50,13237,13492,13386,3182
1096,50,13253,13480,13382,3183
1097,50,13256,13496,13387,3184
1098,50,13243,13499,13397,3185
1099,50,13273,13485,13400,3186
1100,50,13289,13471,13390,3187
1101,50,13340,13465,13398,3188
1102,50,13286,13460,13409,3189
1103,50,13314,13480,13420,3190
1104,50,13314,13458,13413,3191
1105,50,13290,13460,13415,3192
1106,50,13312,13469,13412,3193
1107,50,13319,13497,13420,3194
1108,50,13344,13496,13437,3195
1109,50,13358,13503,13446,3196
1110,50,13325,13492,13445,3197
1111,50,13328,13513,13438,3198
1112,50,13360,13510,13448,3199
1113,50,13352,13506,13444,3200
1114,50,13333,13510,13440,3201
1115,50,13356,13499,13444,3202
1116,50,13379,13496,13444,3203
1117,50,13343,13500,13456,3204
1118,50,13357,13505,13454,3205
1119,50,13313,13510,13434,3206
1120,50,13332,13477,13428,3207
1121,50,13370,13475,13429,3208
1122,50,13370,13477,13433,3209
1123,50,13388,13479,13438,3210
1124,50,13357,13481,13439,3211
1125,50,13361,13491,13443,3212
1126,50,13358,13499,13444,3213
1127,50,13362,13513,13451,3214
1128,50,13391,13509,13446,3215
1129,50,13397,13503,13439,3216
1130,50,13393,13508,13449,3217
1131,50,13359,13504,13442,3218
1132,50,13376,13490,13434,3219
1133,50,13342,13485,13432,3220
1134,50,13360,13480,13427,3221
1135,50,13354,13488,13424,3222
1136,50,13370,13486,13431,3223
1137,50,13371,13491,13441,3224
1138,50,13320,13479,13432,3225
1139,50,13322,13450,13390,3226
1140,50,13286,13428,13356,3227
1141,50,13292,13409,13354,3228
1142,50,13279,13413,13343,3229
1143,50,13285,13379,13314,3230
1144,50,13275,13375,13312,3231
1145,50,13238,13373,13298,3232
1146,50,13254,13357,13296,3233
1147,50,13241,13354,13288,3234
1148,50,13239,13338,13290,3235
1149,50,13241,13381,13298,3236
1150,50,13276,13386,13313,3237
1151,50,13283,13385,13332,3238
1152,50,13280,13413,13352,3239
1153,50,13300,13419,13367,3240
1154,50,13301,13436,13384,3241
1155,50,13304,13478,13411,3242
1156,50,13324,13487,13413,3243
1157,50,13345,13483,13417,3244
1158,50,13334,13478,13419,3245
1159,50,13328,13479,13424,3246
1160,50,13378,13518,13425,3247
1161,50,13341,13496,13422,3248
1162,50,13307,13517,13444,3249
1163,50,13327,13516,13439,3250
1164,50,13333,13505,13426,3251
1165,50,13329,13483,13444,3252
1166,50,13337,13499,13447,3253
1167,50,13326,13492,13441,3254
1168,50,13322,13495,13456,3255
1169,50,13271,13500,13447,3256
1170,50,13293,13503,13450,3257
1171,50,13304,13522,13445,3258
1172,50,13255,13514,13450,3259
1173,50,13270,13522,13454,3260
1174,50,13364,13520,13457,3261
1175,50,13308,13490,13464,3262
1176,50,13352,13496,13459,3263
1177,50,13349,13516,13457,3264
1178,50,13344,13527,13457,3265
1179,50,13376,13515,13462,3266
1180,50,13334,13500,13442,3267
1181,50,13329,13510,13446,3268
1182,50,13334,13472,13414,3269
1183,50,13328,13446,13404,3270
1184,50,13302,13445,13393,3271
1185,50,13301,13439,13381,3272
1186,50,13288,13411,13357,3273
1187,50,13286,13406,13354,3274
1188,50,13277,13393,13340,3275
1189,50,13277,13384,13338,3276
1190,50,13277,13372,13326,3277
1191,50,13272,13392,13324,3278
1192,50,13263,13358,13314,3279
1193,50,13259,13363,13295,3280
1194,50,13271,13353,13311,3281
1195,50,13270,13365,13330,3282
1196,50,13281,13424,13353,3283
1197,50,13276,13415,13371,3284
1198,50,13289,13448,13389,3285
1199,50,13283,13453,13396,3286
1200,50,13284,13462,13402,3287
1201,50,13292,13484,13408,3288
1202,50,13315,13503,13423,3289
1203,50,13310,13540,13433,3290
1204,50,13308,13541,13441,3291
1205,50,13321,13520,13439,3292
1206,50,13309,13526,13442,3293
1207,50,13327,13518,13437,3294
1208,50,13329,13523,13438,3295
1209,50,13322,13522,13437,3296
1210,50,13309,13477,13439,3297
1211,50,13344,13506,13444,3298
1212,50,13324,13493,13449,3299
1213,50,13339,13481,13457,3300
1214,50,13293,13481,13442,3301
1215,50,13352,13493,13449,3302
1216,50,13319,13500,13450,3303
1217,50,13369,13495,13448,3304
1218,50,13268,13485,13450,3305
1219,50,13416,13492,13454,3306
1220,50,13378,13479,13443,3307
1221,50,13295,13495,13441,3308
1222,50,13275,13480,13437,3309
1223,50,13307,13461,13416,3310
1224,50,13298,13464,13367,3311
1225,50,13287,13465,13326,3312
1226,50,13291,13462,13329,3313
1227,50,13284,13438,13326,3314
1228,50,13287,13463,13315,3315
1229,50,13272,13395,13317,3316
1230,50,13288,13430,13324,3317
1231,50,13308,13454,13346,3318
1232,50,13330,13461,13359,3319
1233,50,13310,13409,13358,3320
1234,50,13286,13410,13364,3321
1235,50,13290,13408,13371,3322
1236,50,13359,13428,13388,3323
1237,50,13320,13413,13394,3324
1238,50,13322,13422,13387,3325
1239,50,13320,13421,13389,3326
1240,50,13338,13436,13399,3327
1241,50,13346,13470,13403,3328
1242,50,13347,13437,13408,3329
1243,50,13330,13448,13407,3330
1244,50,13313,13452,13409,3331
1245,50,13285,13458,13412,3332
1246,50,13283,13465,13409,3333
1247,50,13284,13455,13415,3334
1248,50,13287,13456,13415,3335
1249,50,13284,13451,13416,3336
1250,50,13253,13454,13407,3337
1251,50,13303,13461,13427,3338
1252,50,13269,13462,13409,3339
1253,50,13292,13473,13417,3340
1254,50,13300,13478,13431,3341
1255,50,13309,13478,13429,3342
1256,50,13295,13474,13429,3343
1257,50,13349,13489,13442,3344
1258,50,13302,13488,13434,3345
1259,50,13298,13477,13432,3346
1260,50,13309,13478,13420,3347
1261,50,13317,13476,13427,3348
1262,50,13302,13443,13390,3349
1263,50,13284,13418,13352,3350
1264,50,13286,13388,13343,3351
1265,50,13282,13390,13329,3352
1266,50,13291,13392,13325,3353
1267,50,13271,13373,13309,3354
1268,50,13256,13376,13298,3355
1269,50,13228,13370,13282,3356
1270,50,13228,13362,13283,3357
1271,50,13228,13357,13296,3358
1272,50,13279,13376,13325,3359
1273,50,13294,13406,13335,3360
1274,50,13311,13417,13372,3361
1275,50,13334,13464,13389,3362
1276,50,13319,13437,13389,3363
1277,50,13247,13435,13393,3364
1278,50,13246,13452,13397,3365
1279,50,13302,13451,13408,3366
1280,50,13329,13449,13408,3367
1281,50,13297,13458,13420,3368
1282,50,13393,13471,13421,3369
1283,50,13321,13472,13422,3370
1284,50,13300,13464,13419,3371
1285,50,13286,13490,13425,3372
1286,50,13349,13460,13426,3373
1287,50,13366,13461,13438,3374
1288,50,13346,13486,13443,3375
1289,50,13298,13477,13437,3376
1290,50,13360,13468,13438,3377
1291,50,13302,13465,13444,3378
1292,50,13296,13466,13440,3379
1293,50,13354,13466,13439,3380
1294,50,13356,13476,13442,3381
1295,50,13342,13476,13441,3382
1296,50,13353,13467,13439,3383
1297,50,13343,13466,13435,3384
1298,50,13311,13471,13442,3385
1299,50,13312,13477,13441,3386
1300,50,13349,13478,13443,3387
1301,50,13343,13480,13447,3388
1302,50,13350,13492,13455,3389
1303,50,13332,13498,13456,3390
1304,50,13347,13510,13457,3391
1305,50,13345,13489,13460,3392
1306,50,13431,13486,13460,3393
1307,50,13419,13484,13465,3394
1308,50,13373,13496,13463,3395
1309,50,13384,13502,13464,3396
1310,50,13371,13500,13464,3397
1311,50,13353,13494,13455,3398
1312,50,13364,13476,13445,3399
1313,50,13405,13473,13443,3400
1314,50,13352,13487,13426,3401
1315,50,13344,13480,13416,3402
1316,50,13329,13450,13394,3403
1317,50,13319,13458,13385,3404
1318,50,13314,13459,13376,3405
1319,50,13307,13465,13350,3406
1320,50,13295,13459,13344,3407
1321,50,13289,13465,13350,3408
1322,50,13280,13457,13342,3409
1323,50,13274,13416,13323,3410
1324,50,13292,13443,13330,3411
1325,50,13313,13494,13376,3412
1326,50,13219,13428,13317,3417
1327,50,13315,13491,13396,3418
1328,50,13302,13553,13422,3419
1329,50,13276,13511,13395,3420
1330,50,13332,13549,13440,3421
1331,50,13227,13447,13367,3422
1332,50,13190,13467,13369,3423
1333,50,13190,13437,13360,3424
1334,50,13215,13506,13359,3425
1335,50,13331,13563,13419,3426
1336,50,13351,13584,13452,3427
1337,50,13353,13579,13460,3428
1338,50,13371,13626,13479,3429
1339,50,13373,13607,13473,3430
1340,50,13336,13573,13446,3431
1341,50,13381,13577,13460,3432
1342,50,13369,13572,13460,3433
1343,50,13384,13584,13455,3434
1344,50,13384,13576,13442,3435
1345,50,13367,13579,13423,3436
1346,50,13374,13625,13441,3437
1347,50,13338,13513,13405,3438
1348,50,13351,13540,13393,3439
1349,50,13354,13575,13399,3440
1350,50,13346,13515,13381,3441
1351,50,13354,13577,13389,3442
1352,50,13350,13556,13391,3443
1353,50,13336,13525,13376,3444
1354,50,13339,13564,13384,3445
1355,50,13333,13540,13386,3446
1356,50,13330,13517,13385,3447
1357,50,13317,13509,13386,3448
1358,50,13342,13523,13391,3449
1359,50,13330,13519,13380,3450
1360,50,13323,13526,13391,3451
1361,50,13322,13521,13388,3452
1362,50,13314,13580,13409,3453
1363,50,13317,13530,13395,3454
1364,50,13334,13528,13392,3455
1365,50,13327,13514,13388,3456
1366,50,13309,13516,13387,3457
1367,50,13295,13520,13384,3458
1368,50,13336,13537,13418,3459
1369,50,13295,13474,13409,3460
1370,50,13289,13509,13401,3461
1371,50,13354,13511,13403,3462
1372,50,13328,13491,13394,3463
1373,50,13323,13547,13394,3464
1374,50,13323,13547,13394,3465
1375,50,13323,13547,13394,3466
1376,50,13323,13547,13394,3467
1377,50,13323,13547,13394,3468
1378,50,13323,13547,13394,3469
1379,50,13323,13547,13394,3470
1380,50,13323,13547,13394,3471
1381,50,13323,13547,13394,3472
1382,50,13323,13547,13394,3473
1383,50,13323,13547,13394,3474
1384,50,13323,13547,13394,3475
1385,50,13323,13547,13394,3476
1386,50,13323,13547,13394,3477
1387,50,13323,13547,13394,3478
1388,50,13323,13547,13394,3479
1389,50,13323,13547,13394,3480
1390,50,13323,13547,13394,3481
1391,50,13323,13547,13394,3482
1392,50,13323,13547,13394,3483
1393,50,13323,13547,13394,3484
1394,50,13323,13547,13394,3485
1395,50,13323,13547,13394,3486
1396,50,13323,13547,13394,3487
1397,50,13323,13547,13394,3488
1398,50,13323,13547,13394,3489
1399,50,13323,13547,13394,3490
1400,50,13323,13547,13394,3491
1401,50,13323,13547,13394,3492
1402,50,13323,13547,13394,3493
1403,50,13323,13547,13394,3494
1404,50,13323,13547,13394,3495
1405,50,13323,13547,13394,3496
1406,50,13323,13547,13394,3497
1407,50,13323,13547,13394,3498
1408,50,13323,13547,13394,3499
1409,50,13323,13547,13394,3500
1410,50,13264,13456,13378,3501
1411,50,13253,13444,13380,3502
1412,50,13290,13501,13394,3503
1413,50,13312,13504,13398,3504
1414,50,13232,13479,13407,3505
1415,50,13359,13577,13505,3506
1416,50,13315,13599,13491,3507
1417,50,13551,13748,13636,3508
1418,50,13538,13631,13584,3510
1419,50,13329,13575,13485,3511
1420,50,13264,13502,13464,3512
1421,50,13265,13539,13444,3513
1422,50,13288,13561,13466,3514
1423,50,13334,13543,13470,3515
1424,50,13372,13551,13466,3516
1425,50,13285,13537,13452,3517
1426,50,13224,13517,13425,3518
1427,50,13278,13482,13402,3519
1428,50,13313,13449,13357,3520
1429,50,13280,13463,13361,3521
1430,50,13293,13500,13359,3522
1431,50,13282,13500,13363,3523
1432,50,13253,13468,13348,3524
1433,50,13234,13431,13323,3525
1434,50,13270,13438,13324,3526
1435,50,13269,13399,13317,3527
1436,50,13258,13445,13320,3528
1437,50,13268,13454,13339,3529
1438,50,13272,13478,13364,3530
1439,50,13275,13486,13380,3531
1440,50,13285,13508,13400,3532
1441,50,13326,13493,13410,3533
1442,50,13324,13508,13417,3534
1443,50,13302,13512,13418,3535
1444,50,13307,13516,13436,3536
1445,50,13299,13543,13441,3537
1446,50,13219,13581,13422,3538
1447,50,13276,13502,13443,3539
1448,50,13296,13509,13444,3540
1449,50,13318,13562,13455,3541
1450,50,13204,13500,13436,3542
1451,50,13179,13486,13298,3543
1452,50,13208,13509,13449,3544
1453,50,13224,13502,13410,3545
1454,50,13230,13499,13450,3546
1455,50,13230,13503,13451,3547
1456,50,13242,13521,13450,3548
1457,50,13240,13540,13460,3549
1458,50,13283,13529,13450,3550
1459,50,13249,13510,13445,3551
1460,50,13250,13512,13441,3552
1461,50,13244,13511,13441,3553
1462,50,13294,13520,13457,3554
1463,50,13277,13506,13456,3555
1464,50,13424,13494,13465,3556
1465,50,13370,13500,13469,3557
1466,50,13287,13492,13459,3558
1467,50,13312,13501,13457,3559
1468,50,13279,13495,13446,3560
1469,50,13281,13499,13437,3561
1470,50,13281,13473,13395,3562
1471,50,13289,13488,13384,3563
1472,50,13294,13522,13371,3564
1473,50,13304,13482,13369,3565
1474,50,13320,13474,13368,3566
1475,50,13314,13448,13355,3567
1476,50,13299,13454,13336,3568
1477,50,13292,13470,13332,3569
1478,50,13271,13392,13316,3570
1479,50,13245,13471,13321,3571
1480,50,13245,13455,13319,3572
1481,50,13222,13428,13312,3573
1482,50,13274,13477,13341,3574
1483,50,13228,13487,13358,3575
1484,50,13315,13482,13377,3576
1485,50,13336,13486,13383,3577
1486,50,13327,13457,13389,3578
1487,50,13357,13482,13399,3579
1488,50,13322,13464,13397,3580
1489,50,13361,13474,13411,3581
1490,50,13355,13478,13409,3582
1491,50,13359,13488,13419,3583
1492,50,13388,13488,13422,3584
1493,50,13396,13481,13425,3585
1494,50,13389,13487,13433,3586
1495,50,13403,13508,13443,3587
1496,50,13405,13505,13444,3588
1497,50,13362,13487,13451,3589
1498,50,13402,13508,13448,3590
1499,50,13368,13489,13441,3591
1500,50,13372,13483,13441,3592
1501,50,13354,13482,13446,3593
1502,50,13342,13484,13440,3594
1503,50,13346,13506,13448,3595
1504,50,13362,13494,13448,3596
1505,50,13365,13484,13454,3597
1506,50,13346,13487,13456,3598
1507,50,13353,13495,13456,3599
1508,50,13376,13478,13450,3600
1509,50,13377,13482,13442,3601
1510,50,13370,13500,13438,3602
1511,50,13357,13474,13436,3603
1512,50,13339,13463,13432,3604
1513,50,13339,13466,13423,3605
1514,50,13332,13458,13409,3606
1515,50,13337,13456,13408,3607
1516,50,13371,13465,13405,3608
1517,50,13373,13473,13419,3609
1518,50,13341,13449,13417,3610
1519,50,13343,13462,13416,3611
1520,50,13344,13458,13412,3612
1521,50,13338,13454,13416,3613
1522,50,13276,13433,13407,3614
1523,50,13336,13457,13408,3615
1524,50,13369,13543,13500,3619
1525,50,13427,13586,13488,3620
1526,50,13368,13543,13456,3621
1527,50,13346,13536,13431,3622
1528,50,13327,13515,13425,3623
1529,50,13313,13493,13387,3624
1530,50,13159,13501,13398,3625
1531,50,13202,13516,13381,3626
1532,50,13231,13488,13375,3627
1533,50,13227,13465,13376,3628
1534,50,13265,13484,13371,3629
1535,50,13222,13470,13382,3630
1536,50,13187,13457,13370,3631
1537,50,13257,13481,13382,3632
1538,50,13294,13506,13410,3633
1539,50,13321,13585,13429,3634
1540,50,13239,13586,13410,3635
1541,50,13281,13565,13432,3636
1542,50,13281,13575,13445,3637
1543,50,13210,13570,13414,3638
1544,50,13265,13576,13436,3639
1545,50,13251,13588,13439,3640
1546,50,13247,13589,13446,3641
1547,50,13354,13596,13514,3642
1548,50,13321,13585,13495,3643
1549,50,13362,13631,13513,3644
1550,50,13349,13613,13511,3645
1551,50,13350,13645,13506,3646
1552,50,13335,13619,13497,3647
1553,50,13329,13644,13509,3648
1554,50,13363,13653,13509,3649
1555,50,13380,13638,13508,3650
1556,50,13313,13622,13480,3651
1557,50,13347,13618,13503,3652
1558,50,13349,13651,13519,3653
1559,50,13356,13620,13504,3654
1560,50,13291,13622,13488,3655
1561,50,13406,13650,13519,3656
1562,50,13253,13674,13455,3657
1563,50,13310,13646,13499,3658
1564,50,13234,13640,13449,3659
1565,50,13227,13641,13437,3660
1566,50,13223,13630,13436,3661
1567,50,13234,13642,13447,3662
1568,50,13211,13651,13441,3663
1569,50,13248,13669,13460,3664
1570,50,13280,13617,13473,3665
1571,50,13298,13645,13526,3666
1572,50,13301,13627,13520,3667
1573,50,13361,13650,13546,3668
1574,50,13344,13684,13516,3669
1575,50,13379,13687,13540,3670
1576,50,13322,13640,13537,3671
1577,50,13364,13656,13533,3672
1578,50,13337,13633,13499,3673
1579,50,13285,13565,13436,3674
1580,50,13288,13532,13429,3675
1581,50,13233,13521,13393,3676
1582,50,13282,13517,13405,3677
1583,50,13248,13519,13390,3678
1584,50,13248,13502,13395,3679
1585,50,13262,13502,13393,3680
1586,50,13247,13521,13375,3681
1587,50,13264,13512,13385,3682
1588,50,13266,13506,13383,3683
1589,50,13276,13532,13403,3684
1590,50,13299,13553,13438,3685
1591,50,13340,13555,13443,3686
1592,50,13290,13548,13467,3687
1593,50,13267,13571,13446,3688
1594,50,13314,13602,13493,3689
1595,50,13287,13598,13493,3690
1596,50,13356,13602,13502,3691
1597,50,13409,13591,13505,3692
1598,50,13429,13598,13523,3693
1599,50,13346,13621,13511,3694
1600,50,13345,13620,13510,3695
1601,50,13367,13614,13525,3696
1602,50,13350,13634,13519,3697
1603,50,13342,13633,13526,3698
1604,50,13342,13654,13530,3699
1605,50,13363,13649,13531,3700
1606,50,13346,13642,13534,3701
1607,50,13434,13624,13543,3702
1608,50,13400,13621,13532,3703
1609,50,13395,13615,13532,3704
1610,50,13376,13631,13532,3705
1611,50,13389,13633,13538,3706
1612,50,13422,13645,13543,3707
1613,50,13426,13645,13549,3708
1614,50,13353,13640,13530,3709
1615,50,13429,13642,13538,3710
1616,50,13398,13649,13552,3711
1617,50,13449,13642,13552,3712
1618,50,13428,13645,13548,3713
1619,50,13432,13665,13544,3714
1620,50,13412,13661,13526,3715
1621,50,13409,13652,13529,3716
1622,50,13408,13667,13527,3717
1623,50,13319,13666,13512,3718
1624,50,13326,13668,13511,3719
1625,50,13334,13663,13510,3720
1626,50,13371,13665,13508,3721
1627,50,13415,13666,13552,3722
1628,50,13458,13647,13570,3723
1629,50,13477,13660,13576,3724
1630,50,13429,13687,13561,3725
1631,50,13373,13655,13538,3726
1632,50,13364,13656,13541,3727
1633,50,13357,13648,13513,3728
1634,50,13346,13657,13509,3729
1635,50,13293,13655,13515,3730
1636,50,13335,13646,13499,3731
1637,50,13316,13639,13510,3732
1638,50,13314,13654,13504,3733
1639,50,13307,13663,13501,3734
1640,50,13268,13661,13464,3735
1641,50,13420,13675,13542,3736
1642,50,13262,13661,13461,3737
1643,50,13331,13659,13487,3738
1644,50,13294,13602,13459,3739
1645,50,13319,13602,13450,3740
1646,50,13307,13560,13451,3741
1647,50,13294,13582,13451,3742
1648,50,13296,13589,13456,3743
1649,50,13313,13595,13440,3744
1650,50,13207,13593,13401,3745
1651,50,13196,13620,13331,3746
1652,50,13194,13541,13309,3747
1653,50,13200,13638,13389,3748
1654,50,13224,13590,13390,3749
1655,50,13197,13592,13381,3750
1656,50,13175,13587,13357,3751
1657,50,13219,13558,13423,3752
1658,50,13220,13585,13418,3753
1659,50,13271,13570,13407,3754
1660,50,13250,13561,13428,3755
1661,50,13329,13620,13467,3756
1662,50,13383,13560,13467,3757
1663,50,13416,13551,13497,3758
1664,50,13388,13556,13468,3759
1665,50,13397,13579,13492,3760
1666,50,13383,13545,13500,3761
1667,50,13223,13492,13434,3762
1668,50,13193,13531,13442,3763
1669,50,13189,13525,13434,3764
1670,50,13291,13520,13449,3765
1671,50,13410,13505,13451,3766
1672,50,13389,13517,13440,3767
1673,50,13300,13530,13435,3768
1674,50,13337,13490,13445,3769
1675,50,13302,13464,13431,3770
1676,50,13397,13488,13433,3771
1677,50,13274,13570,13436,3772
1678,50,13286,13544,13439,3773
1679,50,13385,13520,13439,3774
1680,50,13378,13504,13439,3775
1681,50,13322,13514,13436,3776
1682,50,13304,13518,13447,3777
1683,50,13376,13491,13447,3778
1684,50,13373,13503,13453,3779
1685,50,13309,13496,13454,3780
1686,50,13393,13494,13459,3781
1687,50,13382,13499,13459,3782
1688,50,13385,13488,13445,3783
1689,50,13401,13516,13438,3784
1690,50,13409,13499,13445,3785
1691,50,13406,13522,13440,3786
1692,50,13406,13484,13442,3787
1693,50,13345,13489,13440,3788
1694,50,13387,13497,13438,3789
1695,50,13388,13487,13433,3790
1696,50,13370,13482,13423,3791
1697,50,13380,13486,13440,3792
1698,50,13351,13484,13424,3793
1699,50,13382,13476,13428,3794
1700,50,13390,13492,13423,3795
1701,50,13369,13480,13420,3796
1702,50,13306,13479,13407,3797
1703,50,13298,13471,13373,3798
